Episode,Score,Best Score,Average Score,Time Steps,Learning Steps,Game-win,Game win rate
1070,-140.13144643066857,406.6644207012173,-141.83064431099265,83655,40,0,0.0
1071,-159.51893572115057,406.6644207012173,-142.77903123272344,83740,40,0,0.0
1072,-261.5530933002972,406.6644207012173,-144.14795943608885,83798,40,0,0.0
1073,-196.62386247824907,406.6644207012173,-144.39874312623786,83856,40,0,0.0
1074,-137.53470776082202,406.6644207012173,-144.64855740373622,83898,40,0,0.0
1075,-135.6977749362974,406.6644207012173,-144.63157343734449,83983,41,0,0.0
1076,-142.62712719109462,406.6644207012173,-145.34759539295348,84041,41,0,0.0
1077,-83.0521693264024,406.6644207012173,-145.5628064706982,84137,41,0,0.0
1078,-164.21720753270645,406.6644207012173,-146.59262492962299,84173,41,0,0.0
1079,-204.8633064706458,406.6644207012173,-147.66760073658855,84255,41,0,0.0
1080,-136.58625668367665,406.6644207012173,-148.36072639026344,84297,41,0,0.0
1081,-153.5135596329145,406.6644207012173,-148.6618176011473,84353,41,0,0.0
1082,-30.766097024192433,406.6644207012173,-148.00768764774722,84436,41,0,0.0
1083,-134.58242484450665,406.6644207012173,-148.0957251885839,84528,41,0,0.0
1084,-235.53105163777968,406.6644207012173,-150.43272093077027,84583,41,0,0.0
1085,-146.9363974365356,406.6644207012173,-151.01239231865043,84675,41,0,0.0
1086,-98.62610000990217,406.6644207012173,-150.84761712654347,84767,41,0,0.0
1087,-93.1871803986221,406.6644207012173,-150.79436775314102,84858,41,0,0.0
1088,-306.21560850747915,406.6644207012173,-151.90683546169552,84925,41,0,0.0
1089,-246.82990375625855,406.6644207012173,-152.21720770274064,85000,41,0,0.0
1090,64.26529935526827,406.6644207012173,-150.45952982328828,85089,41,1,0.01
1091,-190.09365117302684,406.6644207012173,-150.34841957790078,85121,41,0,0.01
1092,-247.56951976150526,406.6644207012173,-154.45036636567113,85171,41,0,0.01
1093,-25.648217251277593,406.6644207012173,-153.9586661701773,85240,41,0,0.0
1094,-252.81400649223565,406.6644207012173,-155.76543859513245,85297,41,0,0.0
1095,-155.8669147207417,406.6644207012173,-154.73444015293416,85335,41,0,0.0
1096,-138.70158269940677,406.6644207012173,-153.98867036427083,85398,41,0,0.0
1097,-108.14988649301966,406.6644207012173,-153.26240806594188,85503,41,0,0.0
1098,-225.54561778966652,406.6644207012173,-153.83176923854026,85561,41,0,0.0
1099,-24.532088549749773,406.6644207012173,-152.90235097280876,85629,41,1,0.01
1100,-21.618981425299665,406.6644207012173,-151.93387176887026,85700,41,0,0.01
1101,-146.11720504342122,406.6644207012173,-152.32589330464995,85772,41,0,0.0
1102,-120.54007011406716,406.6644207012173,-150.8250160700033,85866,41,0,0.0
1103,-167.88447835603395,406.6644207012173,-150.33407891102473,85935,41,0,0.0
1104,-153.89038550624633,406.6644207012173,-149.89582780223162,85978,41,0,0.0
1105,-129.41535397072656,406.6644207012173,-149.91571435899877,86070,42,0,0.0
1106,-292.3652719469829,406.6644207012173,-151.64392349276713,86122,42,0,0.0
1107,-152.99670605148663,406.6644207012173,-151.62893603946657,86235,42,0,0.0
1108,-159.19852564373141,406.6644207012173,-151.72620510901436,86360,42,0,0.0
1109,-126.86341377069952,406.6644207012173,-151.14925341739269,86396,42,0,0.0
1110,-111.28305726071677,406.6644207012173,-150.505632381707,86470,42,0,0.0
1111,-22.301607490483363,406.6644207012173,-150.32344624282288,86528,42,0,0.0
1112,-114.57299138326869,406.6644207012173,-150.44715639268006,86564,42,0,0.0
1113,-9.359423718534956,406.6644207012173,-148.5186160531605,86655,42,0,0.0
1114,-91.53118005178207,406.6644207012173,-147.81148494328474,86713,42,0,0.0
1115,-236.93003435957175,406.6644207012173,-149.04662945871613,86803,42,0,0.0
1116,-178.80632052561964,406.6644207012173,-148.11636960021173,86864,42,0,0.0
1117,-127.56392326408829,406.6644207012173,-149.200797215551,86926,42,0,0.0
1118,-139.1809791911482,406.6644207012173,-149.69415495736158,86992,42,0,0.0
1119,-112.21290235810582,406.6644207012173,-150.6891393243114,87068,42,0,0.0
1120,-155.47606026997948,406.6644207012173,-151.22619489165706,87113,42,0,0.0
1121,-136.7959622875558,406.6644207012173,-150.4165910521886,87177,42,0,0.0
1122,-109.0968751256983,406.6644207012173,-150.09816171337835,87209,42,0,0.0
1123,-104.21251809281351,406.6644207012173,-148.10533716946503,87281,42,0,0.0
1124,-88.33222728368277,406.6644207012173,-147.79894593827368,87357,42,0,0.0
1125,-45.691626175070965,406.6644207012173,-147.18020889670927,87450,42,0,0.0
1126,-3.504598544446722,406.6644207012173,-145.5698683806696,87532,42,1,0.01
1127,-159.47454269110088,406.6644207012173,-145.97044844013476,87574,42,0,0.01
1128,-69.34905863238525,406.6644207012173,-145.94487504559822,87656,42,0,0.0
1129,-86.09051363954022,406.6644207012173,-144.34345594941527,87813,42,0,0.0
1130,-75.80968712151702,406.6644207012173,-143.2953036323655,87909,42,0,0.0
1131,-151.45746476436733,406.6644207012173,-143.32215076819955,87980,42,0,0.0
1132,-140.80263255604345,406.6644207012173,-143.63633986684638,88083,43,0,0.0
1133,-116.5934410660148,406.6644207012173,-143.79781074369245,88122,43,0,0.0
1134,-62.25047454274933,406.6644207012173,-142.48614655312966,88218,43,0,0.0
1135,-64.88180496016678,406.6644207012173,-141.77183469327036,88292,43,0,0.0
1136,-109.01687285287889,406.6644207012173,-142.55299250783762,88392,43,0,0.0
1137,-15.719809756666667,406.6644207012173,-141.62206065681875,88447,43,0,0.0
1138,-118.5490763305461,406.6644207012173,-141.89055858018511,88522,43,0,0.0
1139,-124.50419875589978,406.6644207012173,-142.67611628106744,88560,43,0,0.0
1140,-73.24805779206346,406.6644207012173,-140.68503317559737,88639,43,0,0.0
1141,-176.27985691262336,406.6644207012173,-140.77217258268257,88678,43,0,0.0
1142,-130.67340906637415,406.6644207012173,-140.8740651746326,88734,43,0,0.0
1143,-55.84267792140787,406.6644207012173,-140.2290819453338,88824,43,0,0.0
1144,-179.6924699975296,406.6644207012173,-139.44725790587808,88884,43,0,0.0
1145,-20.474770305924906,406.6644207012173,-138.0618791792824,88999,43,0,0.0
1146,-41.247082469223486,406.6644207012173,-136.68516437873296,89110,43,0,0.0
1147,-56.6548244830866,406.6644207012173,-136.59871878973584,89195,43,0,0.0
1148,-224.4246184837486,406.6644207012173,-138.80890580332692,89245,43,0,0.0
1149,-150.02564183307936,406.6644207012173,-138.5264244340268,89281,43,0,0.0
1150,-96.80829082946059,406.6644207012173,-137.96449957791046,89387,43,0,0.0
1151,-45.66821447369945,406.6644207012173,-135.2943862876329,89467,43,0,0.0
1152,-64.72091678360658,406.6644207012173,-134.7023042948557,89539,43,0,0.0
1153,-175.72918231223053,406.6644207012173,-135.15843230613223,89580,43,0,0.0
1154,-310.2917786965286,406.6644207012173,-136.77466029583601,89662,43,0,0.0
1155,-241.55783882106942,406.6644207012173,-138.27586368350825,89714,43,0,0.0
1156,60.78692326734733,406.6644207012173,-135.10002622430662,89802,43,0,0.01
1157,-97.1496928458165,406.6644207012173,-134.61156622842654,89832,43,0,0.01
1158,-138.23736612347668,406.6644207012173,-133.5743418344844,89904,43,0,0.0
1159,-237.26703596557616,406.6644207012173,-133.8070392930869,89959,43,0,0.0
1160,-258.16367250757065,406.6644207012173,-134.932780030557,90023,43,0,0.0
1161,-270.82721527126904,406.6644207012173,-134.6187190187424,90078,43,0,0.0
1162,-147.24048915585524,406.6644207012173,-133.56034539410976,90142,44,0,0.0
1163,-136.71606571879175,406.6644207012173,-133.71249345158333,90210,44,0,0.0
1164,-131.28767614927273,406.6644207012173,-132.83489562158942,90308,44,0,0.0
1165,-137.67709503215707,406.6644207012173,-133.87830119882076,90400,44,0,0.0
1166,-192.45347763809758,406.6644207012173,-134.9226413338004,90432,44,0,0.0
1167,-286.177075612855,406.6644207012173,-134.65624867708243,90495,44,0,0.0
1168,-282.2442819316443,406.6644207012173,-135.37494383298485,90551,44,0,0.0
1169,-119.53651216847524,406.6644207012173,-134.83023017571867,90589,44,0,0.0
1170,-310.48329636874445,406.6644207012173,-136.53374867509945,90645,44,0,0.0
1171,-87.81477229049128,406.6644207012173,-135.81670704079283,90676,44,0,0.0
1172,-227.29819937689544,406.6644207012173,-135.47415810155883,90741,44,0,0.0
1173,-113.34493848427704,406.6644207012173,-134.6413688616191,90777,44,0,0.0
1174,-161.81268836458975,406.6644207012173,-134.8841486676568,90841,44,0,0.0
1175,-164.38812055137456,406.6644207012173,-135.17105212380756,90926,44,0,0.0
1176,-99.93453946551092,406.6644207012173,-134.74412624655173,90992,44,0,0.0
1177,-76.05174862158066,406.6644207012173,-134.67412203950352,91095,44,0,0.0
1178,-228.3697394248579,406.6644207012173,-135.31564735842503,91176,44,0,0.0
1179,-179.40287714528478,406.6644207012173,-135.06104306517142,91242,44,0,0.0
1180,-129.11410348159535,406.6644207012173,-134.9863215331506,91346,44,0,0.0
1181,-156.60200447051506,406.6644207012173,-135.01720598152662,91446,44,0,0.0
1182,-160.99167719742405,406.6644207012173,-136.3194617832589,91487,44,0,0.0
1183,-159.70347317648856,406.6644207012173,-136.57067226657875,91582,44,0,0.0
1184,-109.29979406613612,406.6644207012173,-135.3083596908623,91649,44,0,0.0
1185,-122.84498481260076,406.6644207012173,-135.06744556462294,91703,44,0,0.0
1186,-16.640057754826955,406.6644207012173,-134.2475851420722,91783,44,0,0.0
1187,-159.85746068828988,406.6644207012173,-134.91428794496886,91816,44,0,0.0
1188,167.4209631004029,406.6644207012173,-130.17792222889005,91881,44,1,0.02
1189,-126.21629903258008,406.6644207012173,-128.97178618165327,91922,44,0,0.02
1190,-69.37269413620587,406.6644207012173,-130.30816611656803,92019,44,0,0.0
1191,-86.40487858133157,406.6644207012173,-129.27127839065105,92138,44,0,0.0
1192,-178.61155992043956,406.6644207012173,-128.58169879224042,92174,45,0,0.0
1193,-111.26532383216934,406.6644207012173,-129.43786985804934,92254,45,0,0.0
1194,-105.18952936014591,406.6644207012173,-127.96162508672846,92285,45,0,0.0
1195,-120.01569602437597,406.6644207012173,-127.60311289976478,92350,45,0,0.0
1196,-108.86640411048496,406.6644207012173,-127.30476111387557,92381,45,0,0.0
1197,-94.27396980540193,406.6644207012173,-127.16600194699939,92436,45,0,0.0
1198,-15.56834367194213,406.6644207012173,-125.06622920582217,92532,45,0,0.0
1199,-182.9877222306033,406.6644207012173,-126.65078554263069,92579,45,0,0.0
1200,-8.186224980587667,406.6644207012173,-126.51645797818355,92664,45,0,0.0
1201,-174.39656246902655,406.6644207012173,-126.79925155243961,92717,45,0,0.0
1202,-135.65208167382286,406.6644207012173,-126.95037166803716,92762,45,0,0.0
1203,-246.57809027319604,406.6644207012173,-127.73730778720879,92826,45,0,0.0
1204,-162.31107673044568,406.6644207012173,-127.82151469945079,92917,45,0,0.0
1205,178.73995153138634,406.6644207012173,-124.73996164442966,93035,45,1,0.02
1206,-153.9309683257946,406.6644207012173,-123.35561860821777,93086,45,0,0.02
1207,-156.51742364577444,406.6644207012173,-123.39082578416065,93147,45,0,0.0
1208,-185.99649290382945,406.6644207012173,-123.65880545676163,93197,45,0,0.0
1209,-121.738726548144,406.6644207012173,-123.60755858453608,93252,45,0,0.0
1210,-141.35026535018196,406.6644207012173,-123.90823066543072,93308,45,0,0.0
1211,-150.99722428392604,406.6644207012173,-125.19518683336517,93383,45,0,0.0
1212,-150.191214888859,406.6644207012173,-125.55136906842107,93442,45,0,0.0
1213,-152.5061845412062,406.6644207012173,-126.98283667664776,93493,45,0,0.0
1214,-98.61725946225658,406.6644207012173,-127.05369747075251,93527,45,0,0.0
1215,-128.23124471796922,406.6644207012173,-125.96670957433648,93586,45,0,0.0
1216,-125.1386539510795,406.6644207012173,-125.43003290859106,93643,45,0,0.0
1217,-125.06447292281905,406.6644207012173,-125.40503840517839,93704,45,0,0.0
1218,393.68085283530934,406.6644207012173,-120.07642008491379,93791,45,1,0.02
1219,-154.06823685984935,406.6644207012173,-120.49497342993125,93825,45,0,0.02
1220,-125.54751239504031,406.6644207012173,-120.19568795118187,93858,45,0,0.02
1221,-92.55019494963662,406.6644207012173,-119.75323027780269,93951,45,0,0.0
1222,-161.91502106415936,406.6644207012173,-120.2814117371873,94003,45,0,0.0
1223,-103.44429958538839,406.6644207012173,-120.27372955211302,94036,45,0,0.0
1224,-170.79765193088994,406.6644207012173,-121.0983837985851,94066,45,0,0.0
1225,-37.88820364258398,406.6644207012173,-121.02034957326023,94127,45,0,0.0
1226,-127.19450592980766,406.6644207012173,-122.25724864711383,94169,45,0,0.0
1227,-282.37401870894035,406.6644207012173,-123.48624340729222,94232,46,0,0.0
1228,-236.2346355981586,406.6644207012173,-125.15509917694997,94287,46,0,0.0
1229,-91.38338385863435,406.6644207012173,-125.2080278791409,94349,46,0,0.0
1230,-155.39745000990754,406.6644207012173,-126.00390550802484,94381,46,0,0.0
1231,-230.73268233415723,406.6644207012173,-126.79665768372273,94451,46,0,0.0
1232,-241.53324022696944,406.6644207012173,-127.80396376043198,94528,46,0,0.0
1233,-170.60752495502237,406.6644207012173,-128.34410459932207,94571,46,0,0.0
1234,-279.6175669355635,406.6644207012173,-130.51777552325018,94642,46,0,0.0
1235,-69.83896454972012,406.6644207012173,-130.56734711914572,94732,46,0,0.0
1236,-196.71326157458498,406.6644207012173,-131.4443110063628,94772,46,0,0.0
1237,-49.57463659784082,406.6644207012173,-131.78285927477452,94842,46,0,0.0
1238,-86.32441699082369,406.6644207012173,-131.46061268137728,94960,46,0,0.0
1239,-315.70989331270704,406.6644207012173,-133.37266962694537,95026,46,0,0.0
1240,-289.3470382845646,406.6644207012173,-135.53365943187038,95090,46,0,0.0
1241,-160.18085667369155,406.6644207012173,-135.37266942948105,95171,46,0,0.0
1242,-184.7181552557232,406.6644207012173,-135.91311689137453,95227,46,0,0.0
1243,-82.54652234537858,406.6644207012173,-136.18015533561424,95309,46,0,0.0
1244,-123.04366636766974,406.6644207012173,-135.61366729931567,95382,46,0,0.0
1245,-139.30478233319494,406.6644207012173,-136.80196741958835,95412,46,0,0.0
1246,-138.80935003878602,406.6644207012173,-137.77759009528398,95451,46,0,0.0
1247,-118.8632451033679,406.6644207012173,-138.39967430148678,95499,46,0,0.0
1248,-152.99338743308948,406.6644207012173,-137.6853619909802,95537,46,0,0.0
1249,-149.70409509015315,406.6644207012173,-137.68214652355095,95585,46,0,0.0
1250,-180.8389587473166,406.6644207012173,-138.5224532027295,95628,46,0,0.0
1251,-183.87709158133157,406.6644207012173,-139.9045419738058,95697,46,0,0.0
1252,-53.99164509304741,406.6644207012173,-139.79724925690024,95788,46,0,0.0
1253,-293.5747473658325,406.6644207012173,-140.97570490743624,95854,46,0,0.0
1254,-122.47182305890504,406.6644207012173,-139.09750535106,95885,46,0,0.0
1255,-143.80683865646216,406.6644207012173,-138.11999534941395,95940,46,0,0.0
1256,-111.9106247802291,406.6644207012173,-139.8469708298897,95997,46,0,0.0
1257,160.0712996202547,406.6644207012173,-137.274760905229,96086,46,1,0.02
1258,-191.7957368283353,406.6644207012173,-137.8103446122776,96129,46,0,0.02
1259,-210.20765427387948,406.6644207012173,-137.53975079536062,96171,46,0,0.02
1260,-128.41495229079652,406.6644207012173,-136.2422635931929,96257,47,0,0.0
1261,-119.1015172566029,406.6644207012173,-134.72500661304622,96293,47,0,0.0
1262,-57.171254336102194,406.6644207012173,-133.8243142648487,96370,47,0,0.0
1263,-104.14214679018909,406.6644207012173,-133.49857507556268,96401,47,0,0.0
1264,-116.53539452111373,406.6644207012173,-133.3510522592811,96436,47,0,0.0
1265,-305.0938275859104,406.6644207012173,-135.02521958481861,96516,47,0,0.0
1266,49.32652306811826,406.6644207012173,-132.60741957775642,96609,47,1,0.01
1267,-121.4037429165546,406.6644207012173,-130.95968625079342,96652,47,0,0.01
1268,-120.30775852087311,406.6644207012173,-129.34032101668572,96720,47,0,0.0
1269,4.736709507900812,406.6644207012173,-128.09758879992197,96814,47,1,0.01
1270,-72.6561600215537,406.6644207012173,-125.71931743645005,96873,47,0,0.01
1271,-65.27270413290226,406.6644207012173,-125.49389675487417,96926,47,0,0.0
1272,-215.2536363337428,406.6644207012173,-125.37345112444264,96966,47,0,0.0
1273,-104.23530670895394,406.6644207012173,-125.2823548066894,97029,47,0,0.0
1274,-171.1226497766388,406.6644207012173,-125.37545442080989,97105,47,0,0.0
1275,-176.58339055673395,406.6644207012173,-125.49740712086349,97138,47,0,0.0
1276,-150.64385234109352,406.6644207012173,-126.00450024961933,97197,47,0,0.0
1277,-244.2433047232721,406.6644207012173,-127.68641581063625,97247,47,0,0.0
1278,-90.69134449801521,406.6644207012173,-126.30963186136782,97279,47,0,0.0
1279,-190.72623517114405,406.6644207012173,-126.4228654416264,97318,47,0,0.0
1280,-191.86892170964148,406.6644207012173,-127.05041362390685,97379,47,0,0.0
1281,-117.80923975218869,406.6644207012173,-126.66248597672359,97455,47,0,0.0
1282,-187.4070525862241,406.6644207012173,-126.92663973061158,97488,47,0,0.0
1283,54.60923740859069,406.6644207012173,-124.7835126247608,97579,47,1,0.01
1284,-188.02600463606467,406.6644207012173,-125.57077473046009,97631,47,0,0.01
1285,-115.14598955111624,406.6644207012173,-125.49378477784525,97690,47,0,0.0
1286,-171.8624459055714,406.6644207012173,-127.04600865935271,97718,47,0,0.0
1287,-159.71890067216953,406.6644207012173,-127.04462305919151,97761,47,0,0.0
1288,-36.68969014002393,406.6644207012173,-129.08572959159576,97866,47,0,0.0
1289,-85.37229593811874,406.6644207012173,-128.67728956065116,97921,47,0,0.0
1290,-157.56314426922637,406.6644207012173,-129.55919406198137,97985,47,0,0.0
1291,-107.62688255241741,406.6644207012173,-129.77141410169222,98083,47,0,0.0
1292,-237.06986006305752,406.6644207012173,-130.3559971031184,98144,47,0,0.0
1293,-172.39114792938125,406.6644207012173,-130.9672553440905,98242,47,0,0.0
1294,-19.899500896833956,406.6644207012173,-130.11435505945738,98344,48,0,0.0
1295,-140.39663512931386,406.6644207012173,-130.31816445050677,98413,48,0,0.0
1296,-252.94273259476512,406.6644207012173,-131.7589277353496,98470,48,0,0.0
1297,-135.7723819150353,406.6644207012173,-132.17391185644593,98558,48,0,0.0
1298,-80.46648887353504,406.6644207012173,-132.82289330846186,98656,48,0,0.0
1299,-137.92464754741675,406.6644207012173,-132.37226256162998,98689,48,0,0.0
1300,-132.38237811516484,406.6644207012173,-133.61422409297575,98735,48,0,0.0
1301,-114.4673374224023,406.6644207012173,-133.0149318425095,98806,48,0,0.0
1302,-115.09783519352337,406.6644207012173,-132.8093893777065,98858,48,0,0.0
1303,-175.91238018562046,406.6644207012173,-132.10273227683072,98928,48,0,0.0
1304,-194.76404199642727,406.6644207012173,-132.42726192949056,99008,48,0,0.0
1305,-177.49490911401136,406.6644207012173,-135.9896105359445,99066,48,0,0.0
1306,-137.0915103355058,406.6644207012173,-135.82121595604164,99163,48,0,0.0
1307,-46.56304791698387,406.6644207012173,-134.7216721987537,99229,48,0,0.0
1308,-296.45281968433187,406.6644207012173,-135.82623546655876,99287,48,0,0.0
1309,-270.8310326578572,406.6644207012173,-137.3171585276559,99360,48,0,0.0
1310,-146.82941701916783,406.6644207012173,-137.37195004434574,99422,48,0,0.0
1311,-241.12296252414484,406.6644207012173,-138.27320742674792,99478,48,0,0.0
1312,-350.92996713019585,406.6644207012173,-140.28059494916133,99566,48,0,0.0
1313,-114.20921564838835,406.6644207012173,-139.89762526023313,99635,48,0,0.0
1314,-230.7562146668441,406.6644207012173,-141.21901481227903,99702,48,0,0.0
1315,-230.2178224534791,406.6644207012173,-142.2388805896341,99747,48,0,0.0
1316,-143.57722641730055,406.6644207012173,-142.4232663142963,99806,48,0,0.0
1317,-106.11039039866452,406.6644207012173,-142.2337254890548,99875,48,0,0.0
1318,-140.90868047977665,406.6644207012173,-147.57962082220564,99951,48,0,0.0
1319,-64.33077513722652,406.6644207012173,-146.6822462049794,100019,48,0,0.0
1320,-189.82982727870672,406.6644207012173,-147.32506935381608,100089,48,0,0.0
1321,-191.1321397760812,406.6644207012173,-148.3108888020805,100127,48,0,0.0
1322,-275.1455609869948,406.6644207012173,-149.44319420130887,100191,48,0,0.0
1323,-162.48577982945193,406.6644207012173,-150.03360900374955,100259,48,0,0.0
1324,-262.1987550451561,406.6644207012173,-150.9476200348922,100324,48,0,0.0
1325,-99.28554235235312,406.6644207012173,-151.56159342198987,100452,49,0,0.0
1326,-193.21545756176033,406.6644207012173,-152.22180293830937,100491,49,0,0.0
1327,-180.3260606621029,406.6644207012173,-151.201323357841,100528,49,0,0.0
1328,-100.34130920930009,406.6644207012173,-149.84239009395242,100604,49,0,0.0
1329,298.96265796509476,406.6644207012173,-145.93892967571514,100695,49,1,0.02
1330,-150.20925097967523,406.6644207012173,-145.88704768541282,100754,49,0,0.02
1331,-78.34008128652077,406.6644207012173,-144.36312167493642,100828,49,0,0.0
1332,175.45879931225815,406.6644207012173,-140.19320127954418,100898,49,1,0.02
1333,-170.64293434806808,406.6644207012173,-140.19355537347462,100931,49,0,0.02
1334,-120.34208605855103,406.6644207012173,-138.60080056470449,100989,49,0,0.02
1335,-132.36253467893772,406.6644207012173,-139.22603626599667,101054,49,0,0.0
1336,-141.98478109152398,406.6644207012173,-138.67875146116606,101150,49,0,0.0
1337,-109.78177979916302,406.6644207012173,-139.28082289317928,101229,49,0,0.0
1338,-143.0659475238803,406.6644207012173,-139.84823819850985,101273,49,0,0.0
1339,-272.87397421713376,406.6644207012173,-139.41987900755413,101349,49,0,0.0
1340,-179.0336702280141,406.6644207012173,-138.31674532698864,101395,49,0,0.0
1341,-186.2216825764673,406.6644207012173,-138.5771535860164,101463,49,0,0.0
1342,-31.044865620690032,406.6644207012173,-137.0404206896661,101534,49,0,0.0
1343,-123.03935447919709,406.6644207012173,-137.44534901100425,101594,49,0,0.0
1344,-167.44114507346086,406.6644207012173,-137.88932379806215,101640,49,0,0.0
1345,-210.30788480570408,406.6644207012173,-138.59935482278723,101754,49,0,0.0
1346,-170.5626530421273,406.6644207012173,-138.91688785282065,101816,49,0,0.0
1347,-176.31173678538,406.6644207012173,-139.49137276964078,101849,49,0,0.0
1348,-269.9882604184119,406.6644207012173,-140.661321499494,101912,49,0,0.0
1349,-175.8959898603996,406.6644207012173,-140.92324044719643,101992,49,0,0.0
1350,-215.13054822151184,406.6644207012173,-141.2661563419384,102045,49,0,0.0
1351,-196.01095650810083,406.6644207012173,-141.3874949912061,102075,49,0,0.0
1352,-187.79006170827387,406.6644207012173,-142.72547915735834,102167,49,0,0.0
1353,-185.23669824535216,406.6644207012173,-141.64209866615357,102224,49,0,0.0
1354,-105.36739173613509,406.6644207012173,-141.47105435292585,102290,49,0,0.0
1355,-289.0216332310447,406.6644207012173,-142.9232022986717,102345,49,0,0.0
1356,-169.65010959555713,406.6644207012173,-143.50059714682496,102408,50,0,0.0
1357,-109.58832570933008,406.6644207012173,-146.19719340012082,102442,50,0,0.0
1358,121.18252751546022,406.6644207012173,-143.06741075668285,102526,50,0,0.01
1359,-97.8442168863737,406.6644207012173,-141.94377638280778,102641,50,0,0.0
1360,-207.5192954483,406.6644207012173,-142.73481981438283,102718,50,0,0.0
1361,-346.96666333559244,406.6644207012173,-145.01347127517275,102783,50,0,0.0
1362,71.26383825737776,406.6644207012173,-143.72912034923792,102852,50,1,0.01
1363,-146.32785389535297,406.6644207012173,-144.15097742028956,102918,50,0,0.01
1364,-164.73166217009467,406.6644207012173,-144.63294009677938,102979,50,0,0.0
1365,-147.07506024970593,406.6644207012173,-143.05275242341736,103029,50,0,0.0
1366,-124.61785138654191,406.6644207012173,-144.79219616796394,103065,50,0,0.0
1367,-152.912420453263,406.6644207012173,-145.10728294333103,103132,50,0,0.0
1368,64.2381299649376,406.6644207012173,-143.26182405847294,103220,50,0,0.01
1369,-57.562091002663806,406.6644207012173,-143.88481206357858,103312,50,0,0.01
1370,-248.90771409594208,406.6644207012173,-145.64732760432247,103407,50,0,0.0
1371,303.9475530968069,406.6644207012173,-141.95512503202536,103485,50,1,0.02
1372,-166.6099286254473,406.6644207012173,-141.4686879549424,103569,50,0,0.02
1373,-277.8074797806137,406.6644207012173,-143.204409685659,103627,50,0,0.0
1374,-266.65641096773146,406.6644207012173,-144.1597472975699,103683,50,0,0.0
1375,-138.2829177462778,406.6644207012173,-143.77674256946534,103714,50,0,0.0
1376,-68.04312016654906,406.6644207012173,-142.9507352477199,103764,50,0,0.0
1377,-233.87970938002343,406.6644207012173,-142.84709929428743,103820,50,0,0.0
1378,-291.6291123972645,406.6644207012173,-144.85647697327994,103894,50,0,0.0
1379,173.05098482555348,406.6644207012173,-141.21870477331294,103960,50,1,0.02
1380,-187.12391035249047,406.6644207012173,-141.17125465974146,104027,50,0,0.02
1381,-3.920484493401709,406.6644207012173,-140.03236710715356,104081,50,0,0.0
1382,-180.26340832034765,406.6644207012173,-139.96093066449484,104134,50,0,0.0
1383,-93.76084725075123,406.6644207012173,-141.44463151108823,104210,50,0,0.0
1384,-148.8301173548124,406.6644207012173,-141.0526726382757,104257,50,0,0.0
1385,-160.658454915085,406.6644207012173,-141.50779729191538,104348,50,0,0.0
1386,5.417307191255091,406.6644207012173,-139.7349997609471,104413,50,0,0.0
1387,-110.0911793069788,406.6644207012173,-139.23872254729523,104444,50,0,0.0
1388,-174.22012099416062,406.6644207012173,-140.6140268558366,104513,51,0,0.0
1389,-251.61038152375102,406.6644207012173,-142.2764077116929,104569,51,0,0.0
1390,-140.88146926753254,406.6644207012173,-142.109590961676,104615,51,0,0.0
1391,-110.0074389514749,406.6644207012173,-142.13339652566657,104677,51,0,0.0
1392,280.67552443313537,406.6644207012173,-136.95594268070462,104762,51,1,0.02
1393,-96.6761634007082,406.6644207012173,-136.1987928354179,104873,51,0,0.0
1394,-137.63194955144567,406.6644207012173,-137.37611732196402,104916,51,0,0.0
1395,-107.20383233830418,406.6644207012173,-137.0441892940539,104948,51,0,0.0
1396,-213.28214440469628,406.6644207012173,-136.64758341215324,104991,51,0,0.0
1397,-306.5386072256199,406.6644207012173,-138.35524566525908,105080,51,0,0.0
1398,-130.53926390376773,406.6644207012173,-138.8559734155614,105182,51,0,0.0
1399,-130.894852915983,406.6644207012173,-138.78567546924705,105237,51,0,0.0
1400,-115.55229029034209,406.6644207012173,-138.6173745909988,105313,51,0,0.0
1401,-165.63259859914598,406.6644207012173,-139.12902720276625,105371,51,0,0.0
1402,-103.0973244464485,406.6644207012173,-139.0090220952955,105426,51,0,0.0
1403,310.45379039500244,406.6644207012173,-134.14536038948927,105493,51,1,0.02
1404,342.3425392067326,406.6644207012173,-128.77429457745768,105558,51,1,0.04
1405,-259.45023227988634,406.6644207012173,-129.59384780911643,105633,51,0,0.02
1406,-300.7365905053149,406.6644207012173,-131.23029861081454,105694,51,0,0.0
1407,-114.1629196296968,406.6644207012173,-131.90629732794164,105794,51,0,0.0
1408,-206.7198753069259,406.6644207012173,-131.0089678841676,105846,51,0,0.0
1409,279.5009140688278,406.6644207012173,-125.50564841690075,105935,51,1,0.02
1410,-195.47767719250572,406.6644207012173,-125.99213101863411,106000,51,0,0.02
1411,-156.89741328045523,406.6644207012173,-125.14987552619725,106063,51,0,0.0
1412,-169.38700315732967,406.6644207012173,-123.33444588646859,106180,51,0,0.0
1413,-79.58273366105195,406.6644207012173,-122.98818106659523,106256,51,0,0.0
1414,-143.12449938338762,406.6644207012173,-122.11186391376066,106305,51,0,0.0
1415,-303.29593341104794,406.6644207012173,-122.84264502333633,106387,51,0,0.0
1416,39.03036261432385,406.6644207012173,-121.0165691330201,106480,51,0,0.01
1417,-128.72238711654757,406.6644207012173,-121.24268910019893,106561,52,0,0.01
1418,316.86050696680314,406.6644207012173,-116.66499722573312,106655,52,1,0.02
